alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
-15.0078125,-0.016989305399307982,0.0,-0.10446695541040896,-0.0,0.0036610572773189414,-0.0,0.010993502333403444
-14.0,-0.014842407843490972,0.0,-0.09808515754176128,-0.0,0.003437406387546152,-0.0,0.009604279952927933
-12.9921875,-0.012832061672427135,0.0,-0.09158382019356424,-0.0,0.003209566222037221,-0.0,0.008303417745610145
-12.0,-0.010960716958492638,0.0,-0.08497086675099155,-0.0,0.002977814456798263,-0.0,0.007092501113310491
-10.9921875,-0.009230654368597413,0.0,-0.07825435662927573,-0.0,0.002742433535025519,-0.0,0.005973005838375824
-10.0,-0.007643982384664362,0.0,-0.07144247545144557,-0.0,0.0025037103228829497,-0.0,0.00494629628505739
-8.9921875,-0.006202634733955877,0.0,-0.06454352507224789,-0.0,0.0022619357598893486,-0.0,0.004013623736716792
-7.99609375,-0.004908368032379343,0.0,-0.05756591346041554,-0.0,0.002017404504341165,-0.0,0.0031761248708474608
-6.99609375,-0.0037627596436438033,0.0,-0.050518144451610236,-0.0,0.0017704145742031344,-0.0,0.002434820373769929
-5.99609375,-0.0027672057568770554,0.0,-0.043408807384529,-0.0,0.0015212669839043769,-0.0,0.0017906136966891275
-4.99609375,-0.001922919685045805,0.0,-0.03624656663280644,-0.0,0.0012702653774826066,-0.0,0.0012442899546299027
-3.994140625,-0.0012309303862528473,0.0,-0.029040151045468348,-0.0,0.0010177156585235332,-0.0,0.0007965149695925238
-2.994140625,-0.0006920812097133442,0.0,-0.021798343308808144,-0.0,0.000763925617346525,-0.0,0.0004478344590943811
-1.994140625,-0.0003070288679384734,0.0,-0.014529969242649484,-0.0,0.0005092045558908085,-0.0,0.00019867337108680832
-0.99365234375,-7.624263637916668e-5,0.0,-0.007243887044040783,-0.0,0.00025386291075942875,-0.0,4.9335366057599036e-5
0.006839752197265625,-3.613540724902162e-9,0.0,4.987747269545917e-5,-0.0,-1.7479621538562888e-6,-0.0,2.338263246046453e-9
1.0078125,-7.840521801729696e-5,0.0,0.007345871877097577,-0.0,-0.0002574369817541456,-0.0,5.073473735184432e-5
2.0078125,-0.0003113513956081858,0.0,0.014631767599607591,-0.0,-0.0005127720918077543,-0.0,0.00020147040821730318
3.0078125,-0.0006985584154136389,0.0,0.021899831124794628,-0.0,-0.0007674822703169951,-0.0,0.0004520257532236286
4.01171875,-0.0012395543760085539,0.0,0.02914120463407628,-0.0,-0.001021257093942216,-0.0,0.0008020954126579856
5.01171875,-0.001933679948528214,0.0,0.036347062836835586,-0.0,-0.0012737872792902966,-0.0,0.001251252745569354
6.01171875,-0.0027800891802131976,0.0,0.04350862372608137,-0.0,-0.0015247650598481056,-0.0,0.0017989503497293311
7.01171875,-0.0037777505253987318,0.0,0.0506171592813576,-0.0,-0.001773884561067255,-0.0,0.0024445207287685073
8.0078125,-0.004925448102691964,0.0,0.057664006105857514,-0.0,-0.0020208421731430894,-0.0,0.0031871771056753997
9.0078125,-0.006221783176805032,0.0,0.06464057598477907,-0.0,-0.0022653369210335304,-0.0,0.004026014381666393
10.0078125,-0.007665175863237926,0.0,0.07153836635205352,-0.0,-0.002507070831266873,-0.0,0.0049600102392583015
11.015625,-0.009253867053733652,0.0,0.07834897065269122,-0.0,-0.002745749295091476,-0.0,0.005988026388198905
12.0078125,-0.010985920560158994,0.0,0.08506408858811555,-0.0,-0.00298108142752472,-0.0,0.007108809952737229
13.015625,-0.0128592254741982,0.0,0.0916755362319998,-0.0,-0.0032127804218637806,-0.0,0.008320994998542863
14.0078125,-0.014871498739983533,0.0,0.09817525600427511,-0.0,-0.0034405638992259595,-0.0,0.009623104197413216
