alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
-15.0078125,-0.05096791619792399,0.0,-0.3134008662312274,-0.0,0.0329495154958705,-0.0,0.03298050700021033
-14.0,-0.044527223530472886,0.0,-0.29425547262528357,-0.0,0.03093665748791539,-0.0,0.028812839858783797
-12.9921875,-0.0384961850172814,0.0,-0.27475146058069283,-0.0,0.028886095998334995,-0.0,0.024910253236830434
-12.0,-0.032882150875477925,0.0,-0.2549126002529745,-0.0,0.02680033011118435,-0.0,0.021277503339931475
-10.9921875,-0.027691963105792233,0.0,-0.234763069887827,-0.0,0.02468190181522963,-0.0,0.01791901751512747
-10.0,-0.02293194715399308,0.0,-0.2143274263543364,-0.0,0.022533392905946574,-0.0,0.01483888885517217
-8.9921875,-0.01860790420186765,0.0,-0.19363057521674357,-0.0,0.020357421839004155,-0.0,0.012040871210150374
-7.99609375,-0.01472510409713802,0.0,-0.17269774038124674,-0.0,0.01815664053907047,-0.0,0.009528374612542382
-6.99609375,-0.011288278930931418,0.0,-0.15155443335483063,-0.0,0.01593373116782821,-0.0,0.007304461121309787
-5.99609375,-0.008301617270631173,0.0,-0.13022642215358704,-0.0,0.013691402855139388,-0.0,0.005371841090067383
-4.99609375,-0.005768759055137416,0.0,-0.10873969989841925,-0.0,0.011432388397343464,-0.0,0.0037328698638897082
-3.994140625,-0.003692791158758543,0.0,-0.08712045313640503,-0.0,0.009159440926711806,-0.0,0.0023895449087775714
-2.994140625,-0.0020762436291400315,0.0,-0.06539502992642447,-0.0,0.006875330556118732,-0.0,0.0013435033772831433
-1.994140625,-0.0009210866038154196,0.0,-0.043589907727948435,-0.0,0.004582841003017278,-0.0,0.000596020113260425
-0.99365234375,-0.0002287279091374999,0.0,-0.021731661132122347,-0.0,0.0022847661968348576,-0.0,0.0001480060981727971
0.006839752197265625,-1.084062217470649e-8,0.0,0.00014963241808637733,-0.0,-1.573165938470661e-5,-0.0,7.0147897381393586e-9
1.0078125,-0.00023521565405189055,0.0,0.02203761563129273,-0.0,-0.0023169328357873103,-0.0,0.00015220421205553296
2.0078125,-0.0009340541868245566,0.0,0.04389530279882278,-0.0,-0.004614948826269785,-0.0,0.0006044112246519095
3.0078125,-0.0020956752462409174,0.0,0.06569949337438381,-0.0,-0.0069073404328529615,-0.0,0.0013560772596708857
4.01171875,-0.0037186631280256626,0.0,0.0874236139022289,-0.0,-0.009191313845479948,-0.0,0.002406286237973957
5.01171875,-0.005801039845584641,0.0,0.10904118851050684,-0.0,-0.011464085513612674,-0.0,0.0037537582367080623
6.01171875,-0.008340267540639603,0.0,0.13052587117824418,-0.0,-0.013722885538632941,-0.0,0.005396851049187993
7.01171875,-0.011333251576196196,0.0,0.15185147784407269,-0.0,-0.015964961049605302,-0.0,0.007333562186305522
8.0078125,-0.014776344308075888,0.0,0.17299201831757238,-0.0,-0.018187579558287814,-0.0,0.009561531317026199
9.0078125,-0.018665349530415088,0.0,0.1939217279543373,-0.0,-0.020388032289301784,-0.0,0.012078043144999178
10.0078125,-0.022995527589713773,0.0,0.21461509905616052,-0.0,-0.02256363748140185,-0.0,0.014880030717774904
11.015625,-0.027761601161200935,0.0,0.23504691195807362,-0.0,-0.024711743655823272,-0.0,0.017964079164596716
12.0078125,-0.03295776168047703,0.0,0.2551922657643471,-0.0,-0.02682973284772249,-0.0,0.021326429858211687
13.015625,-0.03857767642259462,0.0,0.2750266086959996,-0.0,-0.02891502379677404,-0.0,0.02496298499562859
14.0078125,-0.044614496219950624,0.0,0.2945257680128257,-0.0,-0.030965075093033638,-0.0,0.028869312592239647
