alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
3.001953125,0.0006661462240068925,0.0,0.032326252350637553,-0.0,-0.0017027034467214871,0.0,0.0006670899580320257
3.005859375,0.0006676963560680135,0.0,0.0323638126688031,-0.0,-0.0017046806751038655,0.0,0.00066864442656495
3.0078125,0.0006692482771690586,0.0,0.03240137258227211,-0.0,-0.001706657878084525,0.0,0.0006702006991325539
3.01171875,0.0006708019872521861,0.0,0.03243893209057655,-0.0,-0.0017086350556339979,0.0,0.0006717587757116455
3.015625,0.0006723574862594941,0.0,0.032476491193248525,-0.0,-0.0017106122077228253,0.0,0.0006733186562790087
3.01953125,0.0006739147741330123,0.0,0.032514049889820096,-0.0,-0.0017125893343215434,0.0,0.000674880340811398
3.021484375,0.0006754738508146986,0.0,0.03255160817982329,-0.0,-0.001714566435400694,0.0,0.000676443829285547
3.025390625,0.0006770347162464551,0.0,0.03258916606279029,-0.0,-0.0017165435109308114,0.0,0.0006780091216781509
3.029296875,0.0006785973703701073,0.0,0.032626723538253126,-0.0,-0.0017185205608824382,0.0,0.0006795762179658899
3.033203125,0.0006801618131274186,0.0,0.032664280605743945,-0.0,-0.001720497585226115,0.0,0.0006811451181254125
3.037109375,0.0006817280444600814,0.0,0.03270183726479484,-0.0,-0.001722474583932377,0.0,0.0006827158221333363
3.0390625,0.000683296064309729,0.0,0.03273939351493797,-0.0,-0.0017244515569717707,0.0,0.0006842883299662604
3.04296875,0.0006848658726179202,0.0,0.032776949355705465,-0.0,-0.0017264285043148285,0.0,0.0006858626416007518
3.046875,0.0006864374693261496,0.0,0.03281450478662947,-0.0,-0.001728405425932102,0.0,0.0006874387570133488
3.048828125,0.0006880108543758489,0.0,0.03285205980724221,-0.0,-0.0017303823217941273,0.0,0.0006890166761805683
3.0546875,0.0006895860277083771,0.0,0.03288961441707577,-0.0,-0.0017323591918714423,0.0,0.0006905963990788953
3.056640625,0.0006911629892650309,0.0,0.0329271686156624,-0.0,-0.0017343360361345987,0.0,0.0006921779256847925
3.060546875,0.0006927417389870392,0.0,0.03296472240253429,-0.0,-0.0017363128545541309,0.0,0.0006937612559746906
3.064453125,0.0006943222768155631,0.0,0.03300227577722367,-0.0,-0.0017382896471005876,0.0,0.0006953463899249971
3.06640625,0.0006959046026916982,0.0,0.03303982873926275,-0.0,-0.001740266413744511,0.0,0.0006969333275120943
3.072265625,0.0006974887165564699,0.0,0.03307738128818372,-0.0,-0.0017422431544564412,0.0,0.0006985220687123311
3.07421875,0.0006990746183508442,0.0,0.033114933423518886,-0.0,-0.0017442198692069273,0.0,0.0007001126135020355
3.080078125,0.000700662308015713,0.0,0.03315248514480048,-0.0,-0.0017461965579665102,0.0,0.0007017049618575063
3.08203125,0.0007022517854919079,0.0,0.03319003645156079,-0.0,-0.0017481732207057404,0.0,0.0007032991137550142
3.083984375,0.0007038430507201858,0.0,0.03322758734333205,-0.0,-0.0017501498573951554,0.0,0.0007048950691708075
3.08984375,0.0007054361036412458,0.0,0.03326513781964659,-0.0,-0.0017521264680053085,0.0,0.0007064928280811013
3.091796875,0.0007070309441957139,0.0,0.0333026878800367,-0.0,-0.00175410305250674,0.0,0.0007080923904620891
3.09765625,0.0007086275723241539,0.0,0.03334023752403472,-0.0,-0.0017560796108700028,0.0,0.0007096937562899357
3.099609375,0.0007102259879670572,0.0,0.033377786751172915,-0.0,-0.001758056143065636,0.0,0.0007112969255407782
3.1015625,0.0007118261910648551,0.0,0.03341533556098367,-0.0,-0.001760032649064193,0.0,0.0007129018981907275
