alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
-15.0078125,-0.0012741979049480973,0.0,-0.007835021655780684,-0.0,2.0593447184919046e-5,-0.0,0.0008245126750052583
-14.0,-0.0011131805882618228,0.0,-0.007356386815632091,-0.0,1.9335410929947134e-5,-0.0,0.000720320996469595
-12.9921875,-0.000962404625432036,0.0,-0.006868786514517321,-0.0,1.8053809998959377e-5,-0.0,0.0006227563309207609
-12.0,-0.0008220537718869479,0.0,-0.006372815006324365,-0.0,1.6750206319490237e-5,-0.0,0.0005319375834982869
-10.9921875,-0.0006922990776448055,0.0,-0.00586907674719568,-0.0,1.5426188634518536e-5,-0.0,0.00044797543787818676
-10.0,-0.0005732986788498272,0.0,-0.005358185658858414,-0.0,1.4083370566216608e-5,-0.0,0.0003709722213793043
-8.9921875,-0.0004651976050466913,0.0,-0.004840764380418591,-0.0,1.2723388649377599e-5,-0.0,0.00030102178025375934
-7.99609375,-0.00036812760242845065,0.0,-0.004317443509531167,-0.0,1.1347900336919042e-5,-0.0,0.00023820936531355956
-6.99609375,-0.0002822069732732854,0.0,-0.0037888608338707687,-0.0,9.95858197989263e-6,-0.0,0.00018261152803274468
-5.99609375,-0.00020754043176577936,0.0,-0.0032556605538396777,-0.0,8.557126784462121e-6,-0.0,0.00013429602725168458
-4.99609375,-0.0001442189763784354,0.0,-0.002718492497460482,-0.0,7.145242748339659e-6,-0.0,9.332174659724271e-5
-3.994140625,-9.231977896896359e-5,0.0,-0.002178011328410125,-0.0,5.724650579194879e-6,-0.0,5.973862271943928e-5
-2.994140625,-5.1906090728500844e-5,0.0,-0.0016348757481606112,-0.0,4.297081597574203e-6,-0.0,3.358758443207858e-5
-1.994140625,-2.3027165095385505e-5,0.0,-0.00108974769319871,-0.0,2.8642756268857984e-6,-0.0,1.4900502831510624e-5
-0.99365234375,-5.718197728437504e-6,0.0,-0.0005432915283030584,-0.0,1.4279788730217855e-6,-0.0,3.7001524543199276e-6
0.006839752197265625,-2.7101555436766226e-10,0.0,3.740810452159441e-6,-0.0,-9.832287115441623e-9,-0.0,1.7536974345348396e-10
1.0078125,-5.880391351297269e-6,0.0,0.0005509403907823182,-0.0,-1.4480830223670687e-6,-0.0,3.805105301388324e-6
2.0078125,-2.3351354670613893e-5,0.0,0.0010973825699705697,-0.0,-2.8843430164186162e-6,-0.0,1.5110280616297737e-5
3.0078125,-5.239188115602288e-5,0.0,0.001642487334359596,-0.0,-4.317087770533101e-6,-0.0,3.390193149177214e-5
4.01171875,-9.296657820064159e-5,0.0,0.002185590347555722,-0.0,-5.74457115342497e-6,-0.0,6.015715594934893e-5
5.01171875,-0.00014502599613961593,0.0,0.0027260297127626692,-0.0,-7.16505344600792e-6,-0.0,9.384395591770155e-5
6.01171875,-0.00020850668851599003,0.0,0.0032631467794561058,-0.0,-8.576803461645593e-6,-0.0,0.00013492127622969984
7.01171875,-0.00028333128940490483,0.0,0.003796286946101821,-0.0,-9.97810065600331e-6,-0.0,0.00018333905465763806
8.0078125,-0.0003694086077018969,0.0,0.004324800457939317,-0.0,-1.1367237223929892e-5,-0.0,0.00023903828292565497
9.0078125,-0.0004666337382603773,0.0,0.00484804319885843,-0.0,-1.2742520180813611e-5,-0.0,0.0003019510786249794
10.0078125,-0.000574888189742845,0.0,0.005365377476404014,-0.0,-1.4102273425876168e-5,-0.0,0.00037200076794437263
11.015625,-0.0006940400290300244,0.0,0.005876172798951842,-0.0,-1.5444839784889547e-5,-0.0,0.00044910197911491787
12.0078125,-0.0008239440420119249,0.0,0.006379806644108682,-0.0,-1.6768583029826545e-5,-0.0,0.0005331607464552922
13.015625,-0.0009644419105648657,0.0,0.006875665217399979,-0.0,-1.807188987298378e-5,-0.0,0.0006240746248907148
14.0078125,-0.0011153624054987643,0.0,0.00736314420032064,-0.0,-1.9353171933146024e-5,-0.0,0.0007217328148059912
