alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
-15.0078125,-0.005096791619792389,0.0,-0.03134008662312274,-0.0,0.00032949515495870474,-0.0,0.003298050700021033
-14.0,-0.004452722353047291,0.0,-0.029425547262528363,-0.0,0.00030936657487915415,-0.0,0.00288128398587838
-12.9921875,-0.003849618501728144,0.0,-0.027475146058069284,-0.0,0.00028886095998335,-0.0,0.0024910253236830435
-12.0,-0.0032882150875477916,0.0,-0.02549126002529746,-0.0,0.0002680033011118438,-0.0,0.0021277503339931477
-10.9921875,-0.002769196310579222,0.0,-0.02347630698878272,-0.0,0.00024681901815229657,-0.0,0.001791901751512747
-10.0,-0.002293194715399309,0.0,-0.021432742635433655,-0.0,0.00022533392905946573,-0.0,0.0014838888855172171
-8.9921875,-0.0018607904201867651,0.0,-0.019363057521674363,-0.0,0.00020357421839004158,-0.0,0.0012040871210150374
-7.99609375,-0.0014725104097138026,0.0,-0.017269774038124668,-0.0,0.00018156640539070468,-0.0,0.0009528374612542383
-6.99609375,-0.0011288278930931415,0.0,-0.015155443335483075,-0.0,0.00015933731167828207,-0.0,0.0007304461121309787
-5.99609375,-0.0008301617270631174,0.0,-0.013022642215358711,-0.0,0.00013691402855139394,-0.0,0.0005371841090067383
-4.99609375,-0.0005768759055137416,0.0,-0.010873969989841928,-0.0,0.00011432388397343454,-0.0,0.00037328698638897085
-3.994140625,-0.00036927911587585435,0.0,-0.0087120453136405,-0.0,9.159440926711807e-5,-0.0,0.00023895449087775713
-2.994140625,-0.00020762436291400338,0.0,-0.006539502992642445,-0.0,6.875330556118724e-5,-0.0,0.00013435033772831432
-1.994140625,-9.210866038154202e-5,0.0,-0.00435899077279484,-0.0,4.5828410030172774e-5,-0.0,5.96020113260425e-5
-0.99365234375,-2.2872790913750017e-5,0.0,-0.0021731661132122337,-0.0,2.284766196834857e-5,-0.0,1.480060981727971e-5
0.006839752197265625,-1.084062217470649e-9,0.0,1.4963241808637763e-5,-0.0,-1.5731659384706597e-7,-0.0,7.014789738139358e-10
1.0078125,-2.3521565405189076e-5,0.0,0.0022037615631292726,-0.0,-2.31693283578731e-5,-0.0,1.5220421205553295e-5
2.0078125,-9.340541868245557e-5,0.0,0.004389530279882279,-0.0,-4.614948826269786e-5,-0.0,6.044112246519095e-5
3.0078125,-0.00020956752462409153,0.0,0.006569949337438384,-0.0,-6.907340432852962e-5,-0.0,0.00013560772596708857
4.01171875,-0.00037186631280256634,0.0,0.008742361390222888,-0.0,-9.191313845479952e-5,-0.0,0.0002406286237973957
5.01171875,-0.0005801039845584637,0.0,0.010904118851050677,-0.0,-0.00011464085513612672,-0.0,0.0003753758236708062
6.01171875,-0.0008340267540639601,0.0,0.013052587117824423,-0.0,-0.00013722885538632948,-0.0,0.0005396851049187994
7.01171875,-0.0011333251576196193,0.0,0.015185147784407283,-0.0,-0.00015964961049605295,-0.0,0.0007333562186305523
8.0078125,-0.0014776344308075875,0.0,0.017299201831757267,-0.0,-0.00018187579558287827,-0.0,0.0009561531317026199
9.0078125,-0.0018665349530415092,0.0,0.01939217279543372,-0.0,-0.00020388032289301778,-0.0,0.0012078043144999177
10.0078125,-0.00229955275897138,0.0,0.021461509905616055,-0.0,-0.0002256363748140187,-0.0,0.0014880030717774905
11.015625,-0.0027761601161200977,0.0,0.023504691195807368,-0.0,-0.00024711743655823275,-0.0,0.0017964079164596715
12.0078125,-0.0032957761680476997,0.0,0.02551922657643473,-0.0,-0.0002682973284772247,-0.0,0.0021326429858211688
13.015625,-0.003857767642259463,0.0,0.027502660869599915,-0.0,-0.00028915023796774046,-0.0,0.002496298499562859
14.0078125,-0.004461449621995057,0.0,0.02945257680128256,-0.0,-0.0003096507509303364,-0.0,0.002886931259223965
