alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
3.001953125,0.003330731120034465,0.0,0.16163126175318773,-0.0,-0.042567586168037186,0.0,0.003335449790160129
3.005859375,0.003338481780340071,0.0,0.16181906334401555,-0.0,-0.04261701687759668,0.0,0.00334322213282475
3.0078125,0.00334624138584529,0.0,0.1620068629113605,-0.0,-0.04266644695211312,0.0,0.00335100349566277
3.01171875,0.003354009936260928,0.0,0.16219466045288278,-0.0,-0.042715876390849956,0.0,0.003358793878558228
3.015625,0.0033617874312974645,0.0,0.16238245596624257,-0.0,-0.04276530519307065,0.0,0.0033665932813950437
3.01953125,0.0033695738706650546,0.0,0.1625702494491004,-0.0,-0.04281473335803861,0.0,0.0033744017040569906
3.021484375,0.003377369254073496,0.0,0.16275804089911652,-0.0,-0.042864160885017356,0.0,0.0033822191464277355
3.025390625,0.003385173581232274,0.0,0.1629458303139514,-0.0,-0.04291358777327027,0.0,0.0033900456083907553
3.029296875,0.0033929868518505443,0.0,0.16313361769126578,-0.0,-0.04296301402206097,0.0,0.00339788108982945
3.033203125,0.003400809065637092,0.0,0.16332140302871978,-0.0,-0.04301243963065289,0.0,0.003405725590627063
3.037109375,0.003408640222300416,0.0,0.16350918632397426,-0.0,-0.04306186459830942,0.0,0.0034135791106666823
3.0390625,0.0034164803215486453,0.0,0.1636969675746899,-0.0,-0.043111288924294264,0.0,0.003421441649831303
3.04296875,0.003424329363089597,0.0,0.1638847467785273,-0.0,-0.04316071260787074,0.0,0.0034293132080037594
3.046875,0.003432187346630751,0.0,0.16407252393314747,-0.0,-0.04321013564830256,0.0,0.0034371937850667445
3.048828125,0.003440054271879249,0.0,0.1642602990362111,-0.0,-0.04325955804485318,0.0,0.003445083380902842
3.0546875,0.003447930138541886,0.0,0.16444807208537884,-0.0,-0.04330897979678607,0.0,0.003452981995394477
3.056640625,0.003455814946325158,0.0,0.16463584307831206,-0.0,-0.04335840090336499,0.0,0.0034608896284239626
3.060546875,0.0034637086949352003,0.0,0.16482361201267157,-0.0,-0.0434078213638533,0.0,0.003468806279873454
3.064453125,0.0034716113840778137,0.0,0.16501137888611833,-0.0,-0.04345724117751469,0.0,0.0034767319496249866
3.06640625,0.0034795230134584826,0.0,0.16519914369631367,-0.0,-0.04350666034361277,0.0,0.0034846666375604723
3.072265625,0.00348744358278235,0.0,0.16538690644091864,-0.0,-0.04355607886141106,0.0,0.003492610343561656
3.07421875,0.0034953730917542257,0.0,0.1655746671175945,-0.0,-0.04360549673017319,0.0,0.0035005630675101784
3.080078125,0.0035033115400785655,0.0,0.16576242572400243,-0.0,-0.04365491394916277,0.0,0.003508524809287532
3.08203125,0.003511258927459545,0.0,0.16595018225780406,-0.0,-0.04370433051764351,0.0,0.0035164955687750714
3.083984375,0.0035192152536009367,0.0,0.1661379367166603,-0.0,-0.043753746434878886,0.0,0.003524475345854038
3.08984375,0.0035271805182062296,0.0,0.166325689098233,-0.0,-0.043803161700132716,0.0,0.003532464140405507
3.091796875,0.003535154720978573,0.0,0.1665134394001836,-0.0,-0.043852576312668534,0.0,0.0035404619523104457
3.09765625,0.00354313786162077,0.0,0.16670118762017364,-0.0,-0.04390199027175006,0.0,0.0035484687814496788
3.099609375,0.0035511299398352874,0.0,0.16688893375586458,-0.0,-0.04395140357664091,0.0,0.003556484627703891
3.1015625,0.00355913095532427,0.0,0.16707667780491825,-0.0,-0.04400081622660486,0.0,0.003564509490953638
