alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
-15.0078125,0.0787194199480877,0.0,-0.7787314785016114,0.0,0.20352822749489524,0.0,0.08149815466506492
-14.0,0.06908290795910778,0.0,-0.7303576610287849,0.0,0.19109486037575377,0.0,0.07119942938220836
-12.9921875,0.05997663695077081,0.0,-0.6812651642043454,0.0,0.1784285999144765,0.0,0.06155574476245016
-12.0,0.051428595695864165,0.0,-0.6314984838645715,0.0,0.16554488288275562,0.0,0.05257885386883555
-10.9921875,0.043465022210945226,0.0,-0.5811036005906163,0.0,0.1524594110734746,0.0,0.044279697121834716
-10.0,0.036110330963515555,0.0,-0.5301278812056874,0.0,0.139188132164436,0.0,0.03666838896590693
-8.9921875,0.029387045146355904,0.0,-0.4786199765738584,0.0,0.1257472202824246,0.0,0.029754205542707517
-7.99609375,0.023315734204950173,0.0,-0.4266297159723003,0.0,0.11215305629128632,0.0,0.02354557338596112
-6.99609375,0.017914956789506428,0.0,-0.374207998318086,0.0,0.09842220782805372,0.0,0.018050059151778992
-5.99609375,0.0132012092881859,0.0,-0.3214066805393111,0.0,0.08457140911144229,0.0,0.013274360396936007
-4.99609375,0.009188880082829117,0.0,-0.26827846338808753,0.0,0.07061754054733027,0.0,0.009224297416346665
-3.994140625,0.005890209652758018,0.0,-0.21487677499995816,0.0,0.05657760815607417,0.0,0.005904806149688088
-2.994140625,0.0033152566361771673,0.0,-0.16125565251044296,0.0,0.042468722846735474,0.0,0.0033199321658141947
-1.994140625,0.00147186994234141,0.0,-0.10746962204472933,0.0,0.028308079563474416,0.0,0.0014728257322932541
-0.99365234375,0.00036566699104769124,0.0,-0.05357357740098219,0.0,0.014112936329529096,0.0,0.0003657379760772757
0.006839752197265625,1.7333491515265413e-8,0.0,0.00036886678816729795,-0.0,-9.717401612548894e-5,0.0,1.7334251987640574e-8
1.0078125,0.0003760373371059454,0.0,0.0543278753129173,-0.0,-0.014311628750705392,0.0,0.00037611193832456913
2.0078125,0.0014925790404343826,0.0,0.1082227610627891,-0.0,-0.02850640868173176,0.0,0.0014935610137123841
3.0078125,0.003346241385845291,0.0,0.1620068629113605,-0.0,-0.042666446952113135,0.0,0.0033510034956627656
4.01171875,0.005931375622040215,0.0,0.21562529136138175,-0.0,-0.05677448627595981,0.0,0.005946175660355018
5.01171875,0.00924010177006419,0.0,0.2690235262928494,-0.0,-0.07081333274014057,0.0,0.009275914689502635
6.01171875,0.013262330469962065,0.0,0.3221475382636534,-0.0,-0.08476587675904783,0.0,0.013336162524979853
7.01171875,0.01798579095380371,0.0,0.37494390849933185,-0.0,-0.09861511392658999,0.0,0.01812197081450528
8.0078125,0.02339606506828683,0.0,0.4273599472515209,-0.0,-0.1123441657399981,0.0,0.023627506942355075
9.0078125,0.02947662725351913,0.0,0.47934381020915084,-0.0,-0.12593630017019022,0.0,0.029846061137756046
10.0078125,0.03620889036822986,0.0,0.5308446126517582,-0.0,-0.1393749520536245,0.0,0.03677005465229512
11.015625,0.043572257235610055,0.0,0.581812541040459,-0.0,-0.1526437432807859,0.0,0.04439104899637943
12.0078125,0.05154417776827565,0.0,0.6321989617491343,-0.0,-0.16572650275670683,0.0,0.0526997562234901
13.015625,0.06010021151552912,0.0,0.6819565266461888,-0.0,-0.17860728610919047,0.0,0.061686050249696305
14.0078125,0.06921409546120934,0.0,0.7310392752458645,-0.0,-0.19127039512072108,0.0,0.07133897919463295
