alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
-15.0078125,0.06297553595847005,0.0,-0.6229851828012888,0.0,0.1302580655967329,0.0,0.06519852373205193
-14.0,0.05526632636728625,0.0,-0.5842861288230279,0.0,0.12230071064048245,0.0,0.05695954350576668
-12.9921875,0.04798130956061671,0.0,-0.5450121313634766,0.0,0.11419430394526495,0.0,0.04924459580996012
-12.0,0.04114287655669128,0.0,-0.5051987870916568,0.0,0.10594872504496357,0.0,0.04206308309506843
-10.9921875,0.03477201776875613,0.0,-0.46488288047249293,0.0,0.09757402308702372,0.0,0.03542375769746777
-10.0,0.028888264770812452,0.0,-0.42410230496455015,0.0,0.08908040458523905,0.0,0.029334711172725538
-8.9921875,0.023509636117084745,0.0,-0.38289598125908686,0.0,0.0804782209807517,0.0,0.02380336443416601
-7.99609375,0.018652587363960093,0.0,-0.34130377277783996,0.0,0.0717779560264232,0.0,0.018836458708768895
-6.99609375,0.014331965431605156,0.0,-0.2993663986544688,0.0,0.06299021300995439,0.0,0.014440047321423191
-5.99609375,0.010560967430548733,0.0,-0.2571253444314489,0.0,0.054125701831323036,0.0,0.010619488317548805
-4.99609375,0.007351104066263284,0.0,-0.21462277071047,0.0,0.04519522595029137,0.0,0.007379437933077331
-3.994140625,0.004712167722206418,0.0,-0.1719014199999666,0.0,0.03620966921988748,0.0,0.004723844919750469
-2.994140625,0.0026522053089417363,0.0,-0.1290045220083544,0.0,0.027179982621910678,0.0,0.002655945732651355
-1.994140625,0.0011774959538731272,0.0,-0.08597569763578344,0.0,0.018117170920623624,0.0,0.0011782605858346033
-0.99365234375,0.000292533592838153,0.0,-0.042858861920785744,0.0,0.009032279250898613,0.0,0.0002925903808618205
0.006839752197265625,1.3866793212212325e-8,0.0,0.00029509343053383825,-0.0,-6.219137032031291e-5,0.0,1.3867401590112459e-8
1.0078125,0.0003008298696847558,0.0,0.043462300250333825,-0.0,-0.009159442400451448,0.0,0.0003008895506596553
2.0078125,0.001194063232347506,0.0,0.08657820885023125,-0.0,-0.018244101556308314,0.0,0.0011948488109699072
3.0078125,0.0026769931086762355,0.0,0.12960549032908844,-0.0,-0.027306526049352402,0.0,0.0026808027965302124
4.01171875,0.004745100497632172,0.0,0.1725002330891053,-0.0,-0.036335671216614254,0.0,0.004756940528284014
5.01171875,0.007392081416051345,0.0,0.21521882103427944,-0.0,-0.04532053295368997,0.0,0.007420731751602107
6.01171875,0.010609864375969618,0.0,0.2577180306109224,-0.0,-0.05425016112579062,0.0,0.010668930019983881
7.01171875,0.014388632763042952,0.0,0.29995512679946523,-0.0,-0.06311367291301763,0.0,0.014497576651604222
8.0078125,0.018716852054629453,0.0,0.3418879578012165,-0.0,-0.07190026607359876,0.0,0.01890200555388406
9.0078125,0.02358130180281526,0.0,0.38347504816732036,-0.0,-0.08059923210892175,0.0,0.023876848910204834
10.0078125,0.0289671122945839,0.0,0.42467569012140655,-0.0,-0.08919996931431964,0.0,0.029416043721836094
11.015625,0.034857805788488086,0.0,0.4654500328323676,-0.0,-0.09769199569970291,0.0,0.03551283919710354
12.0078125,0.041235342214620475,0.0,0.5057591693993072,-0.0,-0.1060649617642923,0.0,0.04215980497879208
13.015625,0.04808016921242321,0.0,0.5455652213169508,-0.0,-0.11430866310988182,0.0,0.04934884019975704
14.0078125,0.05537127636896748,0.0,0.5848314201966917,-0.0,-0.1224130528772615,0.0,0.05707118335570635
