alpha,Clx,Cly,Clz,Cmx,Cmy,Cmz,CDiff
-15.0078125,0.015743883989617513,0.0,-0.1557462957003222,0.0,0.008141129099795806,0.0,0.016299630933012982
-14.0,0.013816581591821562,0.0,-0.14607153220575697,0.0,0.007643794415030153,0.0,0.01423988587644167
-12.9921875,0.011995327390154178,0.0,-0.13625303284086915,0.0,0.007137143996579059,0.0,0.01231114895249003
-12.0,0.01028571913917282,0.0,-0.1262996967729142,0.0,0.006621795315310223,0.0,0.010515770773767108
-10.9921875,0.008693004442189033,0.0,-0.11622072011812323,0.0,0.006098376442938982,0.0,0.008855939424366943
-10.0,0.007222066192703113,0.0,-0.10602557624113754,0.0,0.005567525286577441,0.0,0.0073336777931813845
-8.9921875,0.005877409029271186,0.0,-0.09572399531477171,0.0,0.005029888811296982,0.0,0.005950841108541502
-7.99609375,0.004663146840990023,0.0,-0.08532594319445999,0.0,0.00448612225165145,0.0,0.004709114677192224
-6.99609375,0.003582991357901289,0.0,-0.0748415996636172,0.0,0.003936888313122149,0.0,0.003610011830355798
-5.99609375,0.0026402418576371833,0.0,-0.06428133610786223,0.0,0.0033828563644576898,0.0,0.002654872079387201
-4.99609375,0.001837776016565821,0.0,-0.0536556926776175,0.0,0.0028247016218932107,0.0,0.0018448594832693327
-3.994140625,0.0011780419305516044,0.0,-0.04297535499999165,0.0,0.0022631043262429677,0.0,0.0011809612299376172
-2.994140625,0.0006630513272354341,0.0,-0.0322511305020886,0.0,0.0016987489138694173,0.0,0.0006639864331628388
-1.994140625,0.0002943739884682818,0.0,-0.02149392440894586,0.0,0.0011323231825389765,0.0,0.0002945651464586508
-0.99365234375,7.313339820953825e-5,0.0,-0.010714715480196436,0.0,0.0005645174531811633,0.0,7.314759521545513e-5
0.006839752197265625,3.4666983030530814e-9,0.0,7.377335763345956e-5,-0.0,-3.886960645019557e-6,0.0,3.4668503975281147e-9
1.0078125,7.520746742118895e-5,0.0,0.010865575062583456,-0.0,-0.0005724651500282155,0.0,7.522238766491382e-5
2.0078125,0.0002985158080868765,0.0,0.021644552212557813,-0.0,-0.0011402563472692696,0.0,0.0002987122027424768
3.0078125,0.0006692482771690589,0.0,0.03240137258227211,-0.0,-0.0017066578780845251,0.0,0.0006702006991325531
4.01171875,0.001186275124408043,0.0,0.04312505827227633,-0.0,-0.002270979451038391,0.0,0.0011892351320710035
5.01171875,0.0018480203540128363,0.0,0.05380470525856986,-0.0,-0.002832533309605623,0.0,0.0018551829379005267
6.01171875,0.0026524660939924046,0.0,0.0644295076527306,-0.0,-0.0033906350703619137,0.0,0.0026672325049959702
7.01171875,0.003597158190760738,0.0,0.07498878169986631,-0.0,-0.003944604557063602,0.0,0.0036243941629010555
8.0078125,0.004679213013657363,0.0,0.08547198945030413,-0.0,-0.004493766629599922,0.0,0.004725501388471015
9.0078125,0.005895325450703815,0.0,0.09586876204183009,-0.0,-0.00503745200680761,0.0,0.0059692122275512086
10.0078125,0.007241778073645975,0.0,0.10616892253035164,-0.0,-0.005574998082144978,0.0,0.007354010930459023
11.015625,0.008714451447122021,0.0,0.1163625082080919,-0.0,-0.006105749731231432,0.0,0.008878209799275885
12.0078125,0.010308835553655119,0.0,0.1264397923498268,-0.0,-0.0066290601102682685,0.0,0.01053995124469802
13.015625,0.012020042303105802,0.0,0.1363913053292377,-0.0,-0.0071442914443676135,0.0,0.01233721004993926
14.0078125,0.01384281909224187,0.0,0.1462078550491729,-0.0,-0.007650815804828843,0.0,0.014267795838926588
