-6,0.367731092
-5,0.38302521
-4,0.399495798
-3,0.415630252
-2,0.435798319
-1,0.455462185
-3.98E-16,0.476806723
1,0.502184874
2,0.525546218
3,0.551932773
4,0.579327731
5,0.610084034
6,0.645378151
7,0.686386555
8,0.722689076
9,0.70487395
10,0.681512605
11,0.675462185
12,0.688571429
13,0.706554622
14,0.731596639
15,0.761344538
